dwid,db_date,year,month,day,hour,quarter,week,day_name,month_name,weekend_flag
2019110520,2019-11-05,2019,11,5,20,4,45,Tuesday,November,false
2019110521,2019-11-05,2019,11,5,21,4,45,Tuesday,November,false
2019110522,2019-11-05,2019,11,5,22,4,45,Tuesday,November,false
2019110523,2019-11-05,2019,11,5,23,4,45,Tuesday,November,false
2019110600,2019-11-06,2019,11,6,0,4,45,Wednesday,November,false
2019110601,2019-11-06,2019,11,6,1,4,45,Wednesday,November,false
2019110602,2019-11-06,2019,11,6,2,4,45,Wednesday,November,false
2019110603,2019-11-06,2019,11,6,3,4,45,Wednesday,November,false
2019110604,2019-11-06,2019,11,6,4,4,45,Wednesday,November,false
2019110605,2019-11-06,2019,11,6,5,4,45,Wednesday,November,false
2019110606,2019-11-06,2019,11,6,6,4,45,Wednesday,November,false
2019110607,2019-11-06,2019,11,6,7,4,45,Wednesday,November,false
2019110608,2019-11-06,2019,11,6,8,4,45,Wednesday,November,false
2019110609,2019-11-06,2019,11,6,9,4,45,Wednesday,November,false
2019110610,2019-11-06,2019,11,6,10,4,45,Wednesday,November,false
2019110611,2019-11-06,2019,11,6,11,4,45,Wednesday,November,false
2019110612,2019-11-06,2019,11,6,12,4,45,Wednesday,November,false
2019110613,2019-11-06,2019,11,6,13,4,45,Wednesday,November,false
2019110614,2019-11-06,2019,11,6,14,4,45,Wednesday,November,false
2019110615,2019-11-06,2019,11,6,15,4,45,Wednesday,November,false
2019110616,2019-11-06,2019,11,6,16,4,45,Wednesday,November,false
2019110617,2019-11-06,2019,11,6,17,4,45,Wednesday,November,false
2019110618,2019-11-06,2019,11,6,18,4,45,Wednesday,November,false
2019110619,2019-11-06,2019,11,6,19,4,45,Wednesday,November,false
2019110620,2019-11-06,2019,11,6,20,4,45,Wednesday,November,false
2019110621,2019-11-06,2019,11,6,21,4,45,Wednesday,November,false
2019110622,2019-11-06,2019,11,6,22,4,45,Wednesday,November,false
2019110623,2019-11-06,2019,11,6,23,4,45,Wednesday,November,false
2019110700,2019-11-07,2019,11,7,0,4,45,Thursday,November,false
2019110701,2019-11-07,2019,11,7,1,4,45,Thursday,November,false
2019110702,2019-11-07,2019,11,7,2,4,45,Thursday,November,false
2019110703,2019-11-07,2019,11,7,3,4,45,Thursday,November,false
2019110704,2019-11-07,2019,11,7,4,4,45,Thursday,November,false
2019110705,2019-11-07,2019,11,7,5,4,45,Thursday,November,false
2019110706,2019-11-07,2019,11,7,6,4,45,Thursday,November,false
2019110707,2019-11-07,2019,11,7,7,4,45,Thursday,November,false
2019110708,2019-11-07,2019,11,7,8,4,45,Thursday,November,false
2019110709,2019-11-07,2019,11,7,9,4,45,Thursday,November,false
2019110710,2019-11-07,2019,11,7,10,4,45,Thursday,November,false
2019110711,2019-11-07,2019,11,7,11,4,45,Thursday,November,false
2019110712,2019-11-07,2019,11,7,12,4,45,Thursday,November,false
2019110713,2019-11-07,2019,11,7,13,4,45,Thursday,November,false
2019110714,2019-11-07,2019,11,7,14,4,45,Thursday,November,false
2019110715,2019-11-07,2019,11,7,15,4,45,Thursday,November,false
2019110716,2019-11-07,2019,11,7,16,4,45,Thursday,November,false
2019110717,2019-11-07,2019,11,7,17,4,45,Thursday,November,false
2019110718,2019-11-07,2019,11,7,18,4,45,Thursday,November,false
2019110719,2019-11-07,2019,11,7,19,4,45,Thursday,November,false
2019110720,2019-11-07,2019,11,7,20,4,45,Thursday,November,false
2019110721,2019-11-07,2019,11,7,21,4,45,Thursday,November,false
2019110722,2019-11-07,2019,11,7,22,4,45,Thursday,November,false
2019110723,2019-11-07,2019,11,7,23,4,45,Thursday,November,false
2019110800,2019-11-08,2019,11,8,0,4,45,Friday,November,false
2019110801,2019-11-08,2019,11,8,1,4,45,Friday,November,false
2019110802,2019-11-08,2019,11,8,2,4,45,Friday,November,false
2019110803,2019-11-08,2019,11,8,3,4,45,Friday,November,false
2019110804,2019-11-08,2019,11,8,4,4,45,Friday,November,false
2019110805,2019-11-08,2019,11,8,5,4,45,Friday,November,false
2019110806,2019-11-08,2019,11,8,6,4,45,Friday,November,false
2019110807,2019-11-08,2019,11,8,7,4,45,Friday,November,false
2019110808,2019-11-08,2019,11,8,8,4,45,Friday,November,false
2019110809,2019-11-08,2019,11,8,9,4,45,Friday,November,false
2019110810,2019-11-08,2019,11,8,10,4,45,Friday,November,false
2019110811,2019-11-08,2019,11,8,11,4,45,Friday,November,false
2019110812,2019-11-08,2019,11,8,12,4,45,Friday,November,false
2019110813,2019-11-08,2019,11,8,13,4,45,Friday,November,false
2019110814,2019-11-08,2019,11,8,14,4,45,Friday,November,false
2019110815,2019-11-08,2019,11,8,15,4,45,Friday,November,false
2019110816,2019-11-08,2019,11,8,16,4,45,Friday,November,false
2019110817,2019-11-08,2019,11,8,17,4,45,Friday,November,false
2019110818,2019-11-08,2019,11,8,18,4,45,Friday,November,false
2019110819,2019-11-08,2019,11,8,19,4,45,Friday,November,false
2019110820,2019-11-08,2019,11,8,20,4,45,Friday,November,false
2019110821,2019-11-08,2019,11,8,21,4,45,Friday,November,false
2019110822,2019-11-08,2019,11,8,22,4,45,Friday,November,false
2019110823,2019-11-08,2019,11,8,23,4,45,Friday,November,false
2019110900,2019-11-09,2019,11,9,0,4,45,Saturday,November,true
2019110901,2019-11-09,2019,11,9,1,4,45,Saturday,November,true
2019110902,2019-11-09,2019,11,9,2,4,45,Saturday,November,true
2019110903,2019-11-09,2019,11,9,3,4,45,Saturday,November,true
2019110904,2019-11-09,2019,11,9,4,4,45,Saturday,November,true
2019110905,2019-11-09,2019,11,9,5,4,45,Saturday,November,true
2019110906,2019-11-09,2019,11,9,6,4,45,Saturday,November,true
2019110907,2019-11-09,2019,11,9,7,4,45,Saturday,November,true
2019110908,2019-11-09,2019,11,9,8,4,45,Saturday,November,true
2019110909,2019-11-09,2019,11,9,9,4,45,Saturday,November,true
2019110910,2019-11-09,2019,11,9,10,4,45,Saturday,November,true
2019110911,2019-11-09,2019,11,9,11,4,45,Saturday,November,true
2019110912,2019-11-09,2019,11,9,12,4,45,Saturday,November,true
2019110913,2019-11-09,2019,11,9,13,4,45,Saturday,November,true
2019110914,2019-11-09,2019,11,9,14,4,45,Saturday,November,true
2019110915,2019-11-09,2019,11,9,15,4,45,Saturday,November,true
2019110916,2019-11-09,2019,11,9,16,4,45,Saturday,November,true
2019110917,2019-11-09,2019,11,9,17,4,45,Saturday,November,true
2019110918,2019-11-09,2019,11,9,18,4,45,Saturday,November,true
2019110919,2019-11-09,2019,11,9,19,4,45,Saturday,November,true
2019110920,2019-11-09,2019,11,9,20,4,45,Saturday,November,true
2019110921,2019-11-09,2019,11,9,21,4,45,Saturday,November,true
2019110922,2019-11-09,2019,11,9,22,4,45,Saturday,November,true
2019110923,2019-11-09,2019,11,9,23,4,45,Saturday,November,true
2019111000,2019-11-10,2019,11,10,0,4,45,Sunday,November,true
2019111001,2019-11-10,2019,11,10,1,4,45,Sunday,November,true
2019111002,2019-11-10,2019,11,10,2,4,45,Sunday,November,true
2019111003,2019-11-10,2019,11,10,3,4,45,Sunday,November,true
2019111004,2019-11-10,2019,11,10,4,4,45,Sunday,November,true
2019111005,2019-11-10,2019,11,10,5,4,45,Sunday,November,true
2019111006,2019-11-10,2019,11,10,6,4,45,Sunday,November,true
2019111007,2019-11-10,2019,11,10,7,4,45,Sunday,November,true
2019111008,2019-11-10,2019,11,10,8,4,45,Sunday,November,true
2019111009,2019-11-10,2019,11,10,9,4,45,Sunday,November,true
2019111010,2019-11-10,2019,11,10,10,4,45,Sunday,November,true
2019111011,2019-11-10,2019,11,10,11,4,45,Sunday,November,true
2019111012,2019-11-10,2019,11,10,12,4,45,Sunday,November,true
2019111013,2019-11-10,2019,11,10,13,4,45,Sunday,November,true
2019111014,2019-11-10,2019,11,10,14,4,45,Sunday,November,true
2019111015,2019-11-10,2019,11,10,15,4,45,Sunday,November,true
2019111016,2019-11-10,2019,11,10,16,4,45,Sunday,November,true
2019111017,2019-11-10,2019,11,10,17,4,45,Sunday,November,true
2019111018,2019-11-10,2019,11,10,18,4,45,Sunday,November,true
2019111019,2019-11-10,2019,11,10,19,4,45,Sunday,November,true
2019111020,2019-11-10,2019,11,10,20,4,45,Sunday,November,true
2019111021,2019-11-10,2019,11,10,21,4,45,Sunday,November,true
2019111022,2019-11-10,2019,11,10,22,4,45,Sunday,November,true
2019111023,2019-11-10,2019,11,10,23,4,45,Sunday,November,true
2019111100,2019-11-11,2019,11,11,0,4,46,Monday,November,false
2019111101,2019-11-11,2019,11,11,1,4,46,Monday,November,false
2019111102,2019-11-11,2019,11,11,2,4,46,Monday,November,false
2019111103,2019-11-11,2019,11,11,3,4,46,Monday,November,false
2019111104,2019-11-11,2019,11,11,4,4,46,Monday,November,false
2019111105,2019-11-11,2019,11,11,5,4,46,Monday,November,false
2019111106,2019-11-11,2019,11,11,6,4,46,Monday,November,false
2019111107,2019-11-11,2019,11,11,7,4,46,Monday,November,false
2019111108,2019-11-11,2019,11,11,8,4,46,Monday,November,false
2019111109,2019-11-11,2019,11,11,9,4,46,Monday,November,false
2019111110,2019-11-11,2019,11,11,10,4,46,Monday,November,false
2019111111,2019-11-11,2019,11,11,11,4,46,Monday,November,false
2019111112,2019-11-11,2019,11,11,12,4,46,Monday,November,false
2019111113,2019-11-11,2019,11,11,13,4,46,Monday,November,false
2019111114,2019-11-11,2019,11,11,14,4,46,Monday,November,false
2019111115,2019-11-11,2019,11,11,15,4,46,Monday,November,false
2019111116,2019-11-11,2019,11,11,16,4,46,Monday,November,false
2019111117,2019-11-11,2019,11,11,17,4,46,Monday,November,false
2019111118,2019-11-11,2019,11,11,18,4,46,Monday,November,false
2019111119,2019-11-11,2019,11,11,19,4,46,Monday,November,false
2019111120,2019-11-11,2019,11,11,20,4,46,Monday,November,false
2019111121,2019-11-11,2019,11,11,21,4,46,Monday,November,false
2019111122,2019-11-11,2019,11,11,22,4,46,Monday,November,false
2019111123,2019-11-11,2019,11,11,23,4,46,Monday,November,false
2019111200,2019-11-12,2019,11,12,0,4,46,Tuesday,November,false
2019111201,2019-11-12,2019,11,12,1,4,46,Tuesday,November,false
2019111202,2019-11-12,2019,11,12,2,4,46,Tuesday,November,false
2019111203,2019-11-12,2019,11,12,3,4,46,Tuesday,November,false
2019111204,2019-11-12,2019,11,12,4,4,46,Tuesday,November,false
2019111205,2019-11-12,2019,11,12,5,4,46,Tuesday,November,false
2019111206,2019-11-12,2019,11,12,6,4,46,Tuesday,November,false
2019111207,2019-11-12,2019,11,12,7,4,46,Tuesday,November,false
2019111208,2019-11-12,2019,11,12,8,4,46,Tuesday,November,false
2019111209,2019-11-12,2019,11,12,9,4,46,Tuesday,November,false
2019111210,2019-11-12,2019,11,12,10,4,46,Tuesday,November,false
2019111211,2019-11-12,2019,11,12,11,4,46,Tuesday,November,false
2019111212,2019-11-12,2019,11,12,12,4,46,Tuesday,November,false
2019111213,2019-11-12,2019,11,12,13,4,46,Tuesday,November,false
2019111214,2019-11-12,2019,11,12,14,4,46,Tuesday,November,false
2019111215,2019-11-12,2019,11,12,15,4,46,Tuesday,November,false
2019111216,2019-11-12,2019,11,12,16,4,46,Tuesday,November,false
2019111217,2019-11-12,2019,11,12,17,4,46,Tuesday,November,false
2019111218,2019-11-12,2019,11,12,18,4,46,Tuesday,November,false
2019111219,2019-11-12,2019,11,12,19,4,46,Tuesday,November,false
2019111220,2019-11-12,2019,11,12,20,4,46,Tuesday,November,false
2019111221,2019-11-12,2019,11,12,21,4,46,Tuesday,November,false
2019111222,2019-11-12,2019,11,12,22,4,46,Tuesday,November,false
2019111223,2019-11-12,2019,11,12,23,4,46,Tuesday,November,false
2019111300,2019-11-13,2019,11,13,0,4,46,Wednesday,November,false
2019111301,2019-11-13,2019,11,13,1,4,46,Wednesday,November,false
2019111302,2019-11-13,2019,11,13,2,4,46,Wednesday,November,false
2019111303,2019-11-13,2019,11,13,3,4,46,Wednesday,November,false
2019111304,2019-11-13,2019,11,13,4,4,46,Wednesday,November,false
2019111305,2019-11-13,2019,11,13,5,4,46,Wednesday,November,false
2019111306,2019-11-13,2019,11,13,6,4,46,Wednesday,November,false
2019111307,2019-11-13,2019,11,13,7,4,46,Wednesday,November,false
2019111308,2019-11-13,2019,11,13,8,4,46,Wednesday,November,false
2019111309,2019-11-13,2019,11,13,9,4,46,Wednesday,November,false
2019111310,2019-11-13,2019,11,13,10,4,46,Wednesday,November,false
2019111311,2019-11-13,2019,11,13,11,4,46,Wednesday,November,false
2019111312,2019-11-13,2019,11,13,12,4,46,Wednesday,November,false
2019111313,2019-11-13,2019,11,13,13,4,46,Wednesday,November,false
2019111314,2019-11-13,2019,11,13,14,4,46,Wednesday,November,false
2019111315,2019-11-13,2019,11,13,15,4,46,Wednesday,November,false
2019111316,2019-11-13,2019,11,13,16,4,46,Wednesday,November,false
2019111317,2019-11-13,2019,11,13,17,4,46,Wednesday,November,false
2019111318,2019-11-13,2019,11,13,18,4,46,Wednesday,November,false
2019111319,2019-11-13,2019,11,13,19,4,46,Wednesday,November,false
2019111320,2019-11-13,2019,11,13,20,4,46,Wednesday,November,false
2019111321,2019-11-13,2019,11,13,21,4,46,Wednesday,November,false
2019111322,2019-11-13,2019,11,13,22,4,46,Wednesday,November,false
2019111323,2019-11-13,2019,11,13,23,4,46,Wednesday,November,false
2019111400,2019-11-14,2019,11,14,0,4,46,Thursday,November,false
2019111401,2019-11-14,2019,11,14,1,4,46,Thursday,November,false
2019111402,2019-11-14,2019,11,14,2,4,46,Thursday,November,false
2019111403,2019-11-14,2019,11,14,3,4,46,Thursday,November,false
2019111404,2019-11-14,2019,11,14,4,4,46,Thursday,November,false
2019111405,2019-11-14,2019,11,14,5,4,46,Thursday,November,false
2019111406,2019-11-14,2019,11,14,6,4,46,Thursday,November,false
2019111407,2019-11-14,2019,11,14,7,4,46,Thursday,November,false
2019111408,2019-11-14,2019,11,14,8,4,46,Thursday,November,false
2019111409,2019-11-14,2019,11,14,9,4,46,Thursday,November,false
2019111410,2019-11-14,2019,11,14,10,4,46,Thursday,November,false
2019111411,2019-11-14,2019,11,14,11,4,46,Thursday,November,false
2019111412,2019-11-14,2019,11,14,12,4,46,Thursday,November,false
2019111413,2019-11-14,2019,11,14,13,4,46,Thursday,November,false
2019111414,2019-11-14,2019,11,14,14,4,46,Thursday,November,false
2019111415,2019-11-14,2019,11,14,15,4,46,Thursday,November,false
2019111416,2019-11-14,2019,11,14,16,4,46,Thursday,November,false
2019111417,2019-11-14,2019,11,14,17,4,46,Thursday,November,false
2019111418,2019-11-14,2019,11,14,18,4,46,Thursday,November,false
2019111419,2019-11-14,2019,11,14,19,4,46,Thursday,November,false
2019111420,2019-11-14,2019,11,14,20,4,46,Thursday,November,false
2019111421,2019-11-14,2019,11,14,21,4,46,Thursday,November,false
2019111422,2019-11-14,2019,11,14,22,4,46,Thursday,November,false
2019111423,2019-11-14,2019,11,14,23,4,46,Thursday,November,false
2019111500,2019-11-15,2019,11,15,0,4,46,Friday,November,false
2019111501,2019-11-15,2019,11,15,1,4,46,Friday,November,false
2019111502,2019-11-15,2019,11,15,2,4,46,Friday,November,false
2019111503,2019-11-15,2019,11,15,3,4,46,Friday,November,false
2019111504,2019-11-15,2019,11,15,4,4,46,Friday,November,false
2019111505,2019-11-15,2019,11,15,5,4,46,Friday,November,false
2019111506,2019-11-15,2019,11,15,6,4,46,Friday,November,false
2019111507,2019-11-15,2019,11,15,7,4,46,Friday,November,false
2019111508,2019-11-15,2019,11,15,8,4,46,Friday,November,false
2019111509,2019-11-15,2019,11,15,9,4,46,Friday,November,false
2019111510,2019-11-15,2019,11,15,10,4,46,Friday,November,false
2019111511,2019-11-15,2019,11,15,11,4,46,Friday,November,false
2019111512,2019-11-15,2019,11,15,12,4,46,Friday,November,false
2019111513,2019-11-15,2019,11,15,13,4,46,Friday,November,false
2019111514,2019-11-15,2019,11,15,14,4,46,Friday,November,false
2019111515,2019-11-15,2019,11,15,15,4,46,Friday,November,false
2019111516,2019-11-15,2019,11,15,16,4,46,Friday,November,false
2019111517,2019-11-15,2019,11,15,17,4,46,Friday,November,false
2019111518,2019-11-15,2019,11,15,18,4,46,Friday,November,false
2019111519,2019-11-15,2019,11,15,19,4,46,Friday,November,false
2019111520,2019-11-15,2019,11,15,20,4,46,Friday,November,false
2019111521,2019-11-15,2019,11,15,21,4,46,Friday,November,false
2019111522,2019-11-15,2019,11,15,22,4,46,Friday,November,false
2019111523,2019-11-15,2019,11,15,23,4,46,Friday,November,false
2019111600,2019-11-16,2019,11,16,0,4,46,Saturday,November,true
2019111601,2019-11-16,2019,11,16,1,4,46,Saturday,November,true
2019111602,2019-11-16,2019,11,16,2,4,46,Saturday,November,true
2019111603,2019-11-16,2019,11,16,3,4,46,Saturday,November,true
2019111604,2019-11-16,2019,11,16,4,4,46,Saturday,November,true
2019111605,2019-11-16,2019,11,16,5,4,46,Saturday,November,true
2019111606,2019-11-16,2019,11,16,6,4,46,Saturday,November,true
2019111607,2019-11-16,2019,11,16,7,4,46,Saturday,November,true
2019111608,2019-11-16,2019,11,16,8,4,46,Saturday,November,true
2019111609,2019-11-16,2019,11,16,9,4,46,Saturday,November,true
2019111610,2019-11-16,2019,11,16,10,4,46,Saturday,November,true
2019111611,2019-11-16,2019,11,16,11,4,46,Saturday,November,true
2019111612,2019-11-16,2019,11,16,12,4,46,Saturday,November,true
2019111613,2019-11-16,2019,11,16,13,4,46,Saturday,November,true
2019111614,2019-11-16,2019,11,16,14,4,46,Saturday,November,true
2019111615,2019-11-16,2019,11,16,15,4,46,Saturday,November,true
2019111616,2019-11-16,2019,11,16,16,4,46,Saturday,November,true
2019111617,2019-11-16,2019,11,16,17,4,46,Saturday,November,true
2019111618,2019-11-16,2019,11,16,18,4,46,Saturday,November,true
2019111619,2019-11-16,2019,11,16,19,4,46,Saturday,November,true
2019111620,2019-11-16,2019,11,16,20,4,46,Saturday,November,true
2019111621,2019-11-16,2019,11,16,21,4,46,Saturday,November,true
2019111622,2019-11-16,2019,11,16,22,4,46,Saturday,November,true
2019111623,2019-11-16,2019,11,16,23,4,46,Saturday,November,true
2019111700,2019-11-17,2019,11,17,0,4,46,Sunday,November,true
2019111701,2019-11-17,2019,11,17,1,4,46,Sunday,November,true
2019111702,2019-11-17,2019,11,17,2,4,46,Sunday,November,true
2019111703,2019-11-17,2019,11,17,3,4,46,Sunday,November,true
2019111704,2019-11-17,2019,11,17,4,4,46,Sunday,November,true
2019111705,2019-11-17,2019,11,17,5,4,46,Sunday,November,true
2019111706,2019-11-17,2019,11,17,6,4,46,Sunday,November,true
2019111707,2019-11-17,2019,11,17,7,4,46,Sunday,November,true
2019111708,2019-11-17,2019,11,17,8,4,46,Sunday,November,true
2019111709,2019-11-17,2019,11,17,9,4,46,Sunday,November,true
2019111710,2019-11-17,2019,11,17,10,4,46,Sunday,November,true
2019111711,2019-11-17,2019,11,17,11,4,46,Sunday,November,true
2019111712,2019-11-17,2019,11,17,12,4,46,Sunday,November,true
2019111713,2019-11-17,2019,11,17,13,4,46,Sunday,November,true
2019111714,2019-11-17,2019,11,17,14,4,46,Sunday,November,true
2019111715,2019-11-17,2019,11,17,15,4,46,Sunday,November,true
2019111716,2019-11-17,2019,11,17,16,4,46,Sunday,November,true
2019111717,2019-11-17,2019,11,17,17,4,46,Sunday,November,true
2019111718,2019-11-17,2019,11,17,18,4,46,Sunday,November,true
2019111719,2019-11-17,2019,11,17,19,4,46,Sunday,November,true
2019111720,2019-11-17,2019,11,17,20,4,46,Sunday,November,true
2019111721,2019-11-17,2019,11,17,21,4,46,Sunday,November,true
2019111722,2019-11-17,2019,11,17,22,4,46,Sunday,November,true
2019111723,2019-11-17,2019,11,17,23,4,46,Sunday,November,true
2019111800,2019-11-18,2019,11,18,0,4,47,Monday,November,false
2019111801,2019-11-18,2019,11,18,1,4,47,Monday,November,false
2019111802,2019-11-18,2019,11,18,2,4,47,Monday,November,false
2019111803,2019-11-18,2019,11,18,3,4,47,Monday,November,false
2019111804,2019-11-18,2019,11,18,4,4,47,Monday,November,false
2019111805,2019-11-18,2019,11,18,5,4,47,Monday,November,false
2019111806,2019-11-18,2019,11,18,6,4,47,Monday,November,false
2019111807,2019-11-18,2019,11,18,7,4,47,Monday,November,false
2019111808,2019-11-18,2019,11,18,8,4,47,Monday,November,false
2019111809,2019-11-18,2019,11,18,9,4,47,Monday,November,false
2019111810,2019-11-18,2019,11,18,10,4,47,Monday,November,false
2019111811,2019-11-18,2019,11,18,11,4,47,Monday,November,false
2019111812,2019-11-18,2019,11,18,12,4,47,Monday,November,false
2019111813,2019-11-18,2019,11,18,13,4,47,Monday,November,false
2019111814,2019-11-18,2019,11,18,14,4,47,Monday,November,false
2019111815,2019-11-18,2019,11,18,15,4,47,Monday,November,false
2019111816,2019-11-18,2019,11,18,16,4,47,Monday,November,false
2019111817,2019-11-18,2019,11,18,17,4,47,Monday,November,false
2019111818,2019-11-18,2019,11,18,18,4,47,Monday,November,false
2019111819,2019-11-18,2019,11,18,19,4,47,Monday,November,false
2019111820,2019-11-18,2019,11,18,20,4,47,Monday,November,false
2019111821,2019-11-18,2019,11,18,21,4,47,Monday,November,false
2019111822,2019-11-18,2019,11,18,22,4,47,Monday,November,false
2019111823,2019-11-18,2019,11,18,23,4,47,Monday,November,false
2019111900,2019-11-19,2019,11,19,0,4,47,Tuesday,November,false
2019111901,2019-11-19,2019,11,19,1,4,47,Tuesday,November,false
2019111902,2019-11-19,2019,11,19,2,4,47,Tuesday,November,false
2019111903,2019-11-19,2019,11,19,3,4,47,Tuesday,November,false
2019111904,2019-11-19,2019,11,19,4,4,47,Tuesday,November,false
2019111905,2019-11-19,2019,11,19,5,4,47,Tuesday,November,false
2019111906,2019-11-19,2019,11,19,6,4,47,Tuesday,November,false
2019111907,2019-11-19,2019,11,19,7,4,47,Tuesday,November,false
2019111908,2019-11-19,2019,11,19,8,4,47,Tuesday,November,false
2019111909,2019-11-19,2019,11,19,9,4,47,Tuesday,November,false
2019111910,2019-11-19,2019,11,19,10,4,47,Tuesday,November,false
2019111911,2019-11-19,2019,11,19,11,4,47,Tuesday,November,false
2019111912,2019-11-19,2019,11,19,12,4,47,Tuesday,November,false
2019111913,2019-11-19,2019,11,19,13,4,47,Tuesday,November,false
2019111914,2019-11-19,2019,11,19,14,4,47,Tuesday,November,false
2019111915,2019-11-19,2019,11,19,15,4,47,Tuesday,November,false
2019111916,2019-11-19,2019,11,19,16,4,47,Tuesday,November,false
2019111917,2019-11-19,2019,11,19,17,4,47,Tuesday,November,false
2019111918,2019-11-19,2019,11,19,18,4,47,Tuesday,November,false
2019111919,2019-11-19,2019,11,19,19,4,47,Tuesday,November,false
2019111920,2019-11-19,2019,11,19,20,4,47,Tuesday,November,false
2019111921,2019-11-19,2019,11,19,21,4,47,Tuesday,November,false
2019111922,2019-11-19,2019,11,19,22,4,47,Tuesday,November,false
2019111923,2019-11-19,2019,11,19,23,4,47,Tuesday,November,false
2019112000,2019-11-20,2019,11,20,0,4,47,Wednesday,November,false
2019112001,2019-11-20,2019,11,20,1,4,47,Wednesday,November,false
2019112002,2019-11-20,2019,11,20,2,4,47,Wednesday,November,false
2019112003,2019-11-20,2019,11,20,3,4,47,Wednesday,November,false
2019112004,2019-11-20,2019,11,20,4,4,47,Wednesday,November,false
2019112005,2019-11-20,2019,11,20,5,4,47,Wednesday,November,false
2019112006,2019-11-20,2019,11,20,6,4,47,Wednesday,November,false
2019112007,2019-11-20,2019,11,20,7,4,47,Wednesday,November,false
2019112008,2019-11-20,2019,11,20,8,4,47,Wednesday,November,false
2019112009,2019-11-20,2019,11,20,9,4,47,Wednesday,November,false
2019112010,2019-11-20,2019,11,20,10,4,47,Wednesday,November,false
2019112011,2019-11-20,2019,11,20,11,4,47,Wednesday,November,false
2019112012,2019-11-20,2019,11,20,12,4,47,Wednesday,November,false
2019112013,2019-11-20,2019,11,20,13,4,47,Wednesday,November,false
2019112014,2019-11-20,2019,11,20,14,4,47,Wednesday,November,false
2019112015,2019-11-20,2019,11,20,15,4,47,Wednesday,November,false
2019112016,2019-11-20,2019,11,20,16,4,47,Wednesday,November,false
2019112017,2019-11-20,2019,11,20,17,4,47,Wednesday,November,false
2019112018,2019-11-20,2019,11,20,18,4,47,Wednesday,November,false
2019112019,2019-11-20,2019,11,20,19,4,47,Wednesday,November,false
2019112020,2019-11-20,2019,11,20,20,4,47,Wednesday,November,false
2019112021,2019-11-20,2019,11,20,21,4,47,Wednesday,November,false
2019112022,2019-11-20,2019,11,20,22,4,47,Wednesday,November,false
2019112023,2019-11-20,2019,11,20,23,4,47,Wednesday,November,false
2019112100,2019-11-21,2019,11,21,0,4,47,Thursday,November,false
2019112101,2019-11-21,2019,11,21,1,4,47,Thursday,November,false
2019112102,2019-11-21,2019,11,21,2,4,47,Thursday,November,false
2019112103,2019-11-21,2019,11,21,3,4,47,Thursday,November,false
2019112104,2019-11-21,2019,11,21,4,4,47,Thursday,November,false
2019112105,2019-11-21,2019,11,21,5,4,47,Thursday,November,false
2019112106,2019-11-21,2019,11,21,6,4,47,Thursday,November,false
2019112107,2019-11-21,2019,11,21,7,4,47,Thursday,November,false
2019112108,2019-11-21,2019,11,21,8,4,47,Thursday,November,false
2019112109,2019-11-21,2019,11,21,9,4,47,Thursday,November,false
2019112110,2019-11-21,2019,11,21,10,4,47,Thursday,November,false
2019112111,2019-11-21,2019,11,21,11,4,47,Thursday,November,false
2019112112,2019-11-21,2019,11,21,12,4,47,Thursday,November,false
2019112113,2019-11-21,2019,11,21,13,4,47,Thursday,November,false
2019112114,2019-11-21,2019,11,21,14,4,47,Thursday,November,false
2019112115,2019-11-21,2019,11,21,15,4,47,Thursday,November,false
2019112116,2019-11-21,2019,11,21,16,4,47,Thursday,November,false
2019112117,2019-11-21,2019,11,21,17,4,47,Thursday,November,false
2019112118,2019-11-21,2019,11,21,18,4,47,Thursday,November,false
2019112119,2019-11-21,2019,11,21,19,4,47,Thursday,November,false
2019112120,2019-11-21,2019,11,21,20,4,47,Thursday,November,false
2019112121,2019-11-21,2019,11,21,21,4,47,Thursday,November,false
2019112122,2019-11-21,2019,11,21,22,4,47,Thursday,November,false
2019112123,2019-11-21,2019,11,21,23,4,47,Thursday,November,false
2019112200,2019-11-22,2019,11,22,0,4,47,Friday,November,false
2019112201,2019-11-22,2019,11,22,1,4,47,Friday,November,false
2019112202,2019-11-22,2019,11,22,2,4,47,Friday,November,false
2019112203,2019-11-22,2019,11,22,3,4,47,Friday,November,false
2019112204,2019-11-22,2019,11,22,4,4,47,Friday,November,false
2019112205,2019-11-22,2019,11,22,5,4,47,Friday,November,false
2019112206,2019-11-22,2019,11,22,6,4,47,Friday,November,false
2019112207,2019-11-22,2019,11,22,7,4,47,Friday,November,false
2019112208,2019-11-22,2019,11,22,8,4,47,Friday,November,false
2019112209,2019-11-22,2019,11,22,9,4,47,Friday,November,false
2019112210,2019-11-22,2019,11,22,10,4,47,Friday,November,false
2019112211,2019-11-22,2019,11,22,11,4,47,Friday,November,false
2019112212,2019-11-22,2019,11,22,12,4,47,Friday,November,false
2019112213,2019-11-22,2019,11,22,13,4,47,Friday,November,false
2019112214,2019-11-22,2019,11,22,14,4,47,Friday,November,false
2019112215,2019-11-22,2019,11,22,15,4,47,Friday,November,false
2019112216,2019-11-22,2019,11,22,16,4,47,Friday,November,false
2019112217,2019-11-22,2019,11,22,17,4,47,Friday,November,false
2019112218,2019-11-22,2019,11,22,18,4,47,Friday,November,false
2019112219,2019-11-22,2019,11,22,19,4,47,Friday,November,false
2019112220,2019-11-22,2019,11,22,20,4,47,Friday,November,false
2019112221,2019-11-22,2019,11,22,21,4,47,Friday,November,false
